Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
US Open,2017-08-28,2017-09-09,3,Kasatkina D.,Mchale C.,38.0,63.0,7-5,6-3,,Completed
US Open,2017-08-28,2017-09-09,3,Gavrilova D.,Rogers S.,20.0,62.0,6-7,6-4,6-7,Completed
US Open,2017-08-28,2017-09-09,3,Ozaki R.,Zhang S.,96.0,26.0,0-6,3-6,,Completed
US Open,2017-08-28,2017-09-09,3,Radwanska A.,Putintseva Y.,11.0,50.0,7-5,6-2,,Completed
US Open,2017-08-28,2017-09-09,3,Keys M.,Maria T.,16.0,61.0,6-3,6-4,,Completed
US Open,2017-08-28,2017-09-09,3,Nara K.,Kuznetsova S.,116.0,8.0,6-3,3-6,6-3,Completed
US Open,2017-08-28,2017-09-09,3,Flipkens K.,Vesnina E.,73.0,18.0,4-6,4-6,,Completed
US Open,2017-08-28,2017-09-09,3,Vandeweghe C.,Jabeur O.,22.0,99.0,7-6,6-2,,Completed
US Open,2017-08-28,2017-09-09,3,Safarova L.,Hibino N.,37.0,80.0,6-1,3-6,6-2,Completed
US Open,2017-08-28,2017-09-09,3,Garcia C.,Kvitova P.,19.0,14.0,0-6,4-6,,Completed
US Open,2017-08-28,2017-09-09,3,Makarova E.,Suarez Navarro C.,40.0,35.0,1-6,6-3,3-6,Completed
US Open,2017-08-28,2017-09-09,3,Stephens S.,Barty A.,83.0,43.0,6-2,6-4,,Completed
US Open,2017-08-28,2017-09-09,3,Krunic A.,Goerges J.,78.0,33.0,3-6,3-6,,Completed
US Open,2017-08-28,2017-09-09,3,Muguruza G.,Rybarikova M.,3.0,32.0,6-1,6-1,,Completed
US Open,2017-08-28,2017-09-09,3,Sakkari M.,Williams V.,95.0,9.0,3-6,4-6,,Completed
US Open,2017-08-28,2017-09-09,3,Vekic D.,Sevastova A.,52.0,17.0,2-6,3-6,,Completed
US Open,2017-08-28,2017-09-09,3,Kenin S.,Sharapova M.,139.0,146.0,5-7,2-6,,Completed
US Open,2017-08-28,2017-09-09,3,Safarova L.,Nara K.,37.0,116.0,6-3,6-2,,Completed
US Open,2017-08-28,2017-09-09,3,Zhang S.,Pliskova Ka.,26.0,1.0,6-3,5-7,4-6,Completed
US Open,2017-08-28,2017-09-09,3,Osaka N.,Kanepi K.,45.0,418.0,3-6,6-2,5-7,Completed
US Open,2017-08-28,2017-09-09,3,Ostapenko J.,Kasatkina D.,12.0,38.0,3-6,2-6,,Completed
US Open,2017-08-28,2017-09-09,3,Brady J.,Niculescu M.,91.0,57.0,6-3,4-6,7-6,Completed
US Open,2017-08-28,2017-09-09,3,Radwanska A.,Vandeweghe C.,11.0,22.0,5-7,6-4,4-6,Completed
US Open,2017-08-28,2017-09-09,3,Rogers S.,Svitolina E.,62.0,4.0,4-6,5-7,,Completed
US Open,2017-08-28,2017-09-09,3,Vesnina E.,Keys M.,18.0,16.0,6-2,4-6,1-6,Completed
US Open,2017-08-28,2017-09-09,3,Sharapova M.,Sevastova A.,146.0,17.0,7-5,4-6,2-6,Completed
US Open,2017-08-28,2017-09-09,3,Stephens S.,Goerges J.,83.0,33.0,6-3,3-6,6-1,Completed
US Open,2017-08-28,2017-09-09,3,Williams V.,Suarez Navarro C.,9.0,35.0,6-3,3-6,6-1,Completed
US Open,2017-08-28,2017-09-09,3,Kvitova P.,Muguruza G.,14.0,3.0,7-6,6-3,,Completed
US Open,2017-08-28,2017-09-09,3,Brady J.,Pliskova Ka.,91.0,1.0,1-6,0-6,,Completed
US Open,2017-08-28,2017-09-09,3,Vandeweghe C.,Safarova L.,22.0,37.0,6-4,7-6,,Completed
US Open,2017-08-28,2017-09-09,3,Kanepi K.,Kasatkina D.,418.0,38.0,6-4,6-4,,Completed
US Open,2017-08-28,2017-09-09,3,Keys M.,Svitolina E.,16.0,4.0,7-6,1-6,6-4,Completed
US Open,2017-08-28,2017-09-09,3,Stephens S.,Sevastova A.,83.0,17.0,6-3,3-6,7-6,Completed
US Open,2017-08-28,2017-09-09,3,Williams V.,Kvitova P.,9.0,14.0,6-3,3-6,7-6,Completed
US Open,2017-08-28,2017-09-09,3,Pliskova Ka.,Vandeweghe C.,1.0,22.0,6-7,3-6,,Completed
US Open,2017-08-28,2017-09-09,3,Kanepi K.,Keys M.,418.0,16.0,3-6,3-6,,Completed
US Open,2017-08-28,2017-09-09,3,Stephens S.,Williams V.,83.0,9.0,6-1,0-6,7-5,Completed
US Open,2017-08-28,2017-09-09,3,Vandeweghe C.,Keys M.,22.0,16.0,1-6,2-6,,Completed
US Open,2017-08-28,2017-09-09,3,Stephens S.,Keys M.,83.0,22.0,6-3,6-0,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Aiava D.,Broady N.,147.0,135.0,4-6,6-3,3-6,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Erakovic M.,Kudryavtseva A.,174.0,292.0,6-4,6-1,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Min G.,Pegula J.,200.0,445.0,4-6,6-4,6-0,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Robillard-Millette C.,Dolehide C.,637.0,161.0,3-6,2-6,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Loeb J.,Babos T.,149.0,63.0,6-7,7-5,2-6,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Dodin O.,Dabrowski G.,48.0,301.0,5-7,7-5,6-4,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Lepchenko V.,Wozniak A.,74.0,291.0,6-1,2-6,6-1,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Golubic V.,Krejcikova B.,106.0,125.0,1-6,7-5,6-4,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Martincova T.,Kenin S.,115.0,112.0,7-5,4-6,3-6,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Maria T.,Stollar F.,58.0,235.0,6-2,7-6,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Hradecka L.,Hlavackova A.,166.0,464.0,6-1,6-3,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Zhao C.,Van Uytvanck A.,241.0,98.0,6-4,2-6,6-7,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Townsend T.,Vickery S.,128.0,134.0,5-7,0-6,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Andreescu B.,Brady J.,165.0,65.0,6-3,6-2,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Tatishvili A.,Safarova L.,644.0,33.0,0-6,1-6,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Muhammad A.,Abanda F.,144.0,122.0,4-6,5-7,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Min G.,Maria T.,200.0,58.0,1-6,1-6,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Broady N.,Babos T.,135.0,63.0,2-6,7-5,2-6,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Dolehide C.,Dodin O.,161.0,48.0,,,,Dodin O. Retired
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Abanda F.,Lepchenko V.,122.0,74.0,5-7,7-5,6-4,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Vickery S.,Golubic V.,134.0,106.0,2-6,6-3,6-4,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Erakovic M.,Van Uytvanck A.,174.0,98.0,4-6,6-7,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Hradecka L.,Andreescu B.,166.0,165.0,2-6,6-2,7-5,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Kenin S.,Safarova L.,112.0,33.0,4-6,3-6,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Maria T.,Vickery S.,58.0,134.0,6-1,6-3,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Van Uytvanck A.,Dolehide C.,98.0,161.0,6-2,6-2,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Hradecka L.,Safarova L.,166.0,33.0,4-6,5-7,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Babos T.,Abanda F.,63.0,122.0,6-3,6-2,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Maria T.,Van Uytvanck A.,58.0,98.0,1-6,2-6,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Babos T.,Safarova L.,63.0,33.0,7-6,6-4,,Completed
Coupe Banque Nationale,2017-09-11,2017-09-17,3,Babos T.,Van Uytvanck A.,63.0,98.0,7-5,4-6,1-6,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Pliskova Kr.,Chang K.C.,44.0,118.0,7-5,7-5,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Rodina E.,Mertens E.,91.0,41.0,6-7,1-6,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Wang Q.,Hsieh S.W.,57.0,99.0,7-5,6-2,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Cepelova J.,Sasnovich A.,94.0,86.0,6-3,1-0,,Sasnovich A. Retired
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Eguchi M.,Han X.,494.0,136.0,5-7,2-6,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Brengle M.,Riske A.,85.0,50.0,7-5,3-6,4-6,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Kato M.,Hibino N.,171.0,71.0,6-3,6-4,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Date K.,Krunic A.,1191.0,67.0,0-6,0-6,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Ozaki R.,Linette M.,90.0,76.0,1-6,5-7,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Kovinic D.,Mchale C.,102.0,62.0,2-6,4-6,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Hogenkamp R.,Zhang S.,119.0,28.0,3-6,3-6,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Osaka N.,Nara K.,46.0,108.0,3-6,0-6,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Stosur S.,Sorribes Tormo S.,49.0,92.0,6-3,5-7,1-6,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Diyas Z.,Doi M.,100.0,95.0,3-6,6-1,6-1,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Mladenovic K.,Fett J.,15.0,123.0,4-6,3-6,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Putintseva Y.,Duan Y.Y.,52.0,97.0,6-4,4-6,6-4,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Mertens E.,Linette M.,41.0,76.0,6-1,7-5,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Krunic A.,Riske A.,67.0,50.0,6-3,6-4,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Kato M.,Pliskova Kr.,171.0,44.0,7-5,6-3,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Fett J.,Cepelova J.,123.0,94.0,6-0,6-3,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Zhang S.,Diyas Z.,28.0,100.0,4-6,2-6,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Putintseva Y.,Han X.,52.0,136.0,6-2,2-0,,Han X. Retired
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Nara K.,Wang Q.,108.0,57.0,2-6,3-6,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Sorribes Tormo S.,Mchale C.,92.0,62.0,1-6,1-6,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Mchale C.,Mertens E.,62.0,41.0,6-4,6-1,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Diyas Z.,Putintseva Y.,100.0,52.0,4-6,6-1,6-3,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Kato M.,Krunic A.,171.0,67.0,6-1,6-3,,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Wang Q.,Fett J.,57.0,123.0,3-6,6-4,3-6,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Mchale C.,Diyas Z.,62.0,100.0,4-6,6-0,3-6,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Fett J.,Kato M.,123.0,171.0,6-4,6-7,4-6,Completed
Japan Women's Tennis Open,2017-09-11,2017-09-17,3,Kato M.,Diyas Z.,171.0,100.0,2-6,5-7,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Wickmayer Y.,Kerkhove L.,116.0,154.0,7-6,7-6,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Liu F.,Kozlova K.,156.0,83.0,5-7,0-6,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Tig P.M.,Kovinic D.,128.0,102.0,2-6,2-4,,Tig P.M. Retired
Guangzhou Open,2017-09-18,2017-09-23,3,Kontaveit A.,Paolini J.,31.0,135.0,6-0,6-2,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Sakkari M.,Soylu I.,82.0,179.0,0-6,3-6,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Peterson R.,Riske A.,226.0,49.0,6-3,6-2,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Lu J.J,Barthel M.,276.0,51.0,0-6,6-4,3-6,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Tsurenko L.,Krunic A.,38.0,65.0,3-6,4-6,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Mertens E.,Wang Yaf.,40.0,147.0,2-6,6-7,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Rodina E.,Rodionova Ar.,94.0,122.0,7-6,3-6,6-0,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Zhang K.L.,Fett J.,249.0,99.0,2-6,6-1,6-3,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Cabrera L.,Gao X.,153.0,187.0,6-3,7-5,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Stosur S.,Han X.,47.0,132.0,7-6,3-6,5-7,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Cornet A.,Pera B.,43.0,142.0,4-6,6-2,6-2,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,You X.,Zhang S.,464.0,30.0,1-6,0-6,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Jabeur O.,Peng S.,91.0,24.0,6-7,6-1,3-6,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Cabrera L.,Kontaveit A.,153.0,31.0,6-0,7-5,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Rodina E.,Wang Yaf.,94.0,147.0,6-1,6-2,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Barthel M.,Krunic A.,51.0,65.0,4-6,0-6,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Zhang K.L.,Peterson R.,249.0,226.0,3-6,0-6,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Kozlova K.,Han X.,83.0,132.0,6-0,6-0,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Zhang S.,Soylu I.,30.0,179.0,6-0,6-0,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Wickmayer Y.,Peng S.,116.0,24.0,6-4,6-4,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Cornet A.,Kovinic D.,43.0,102.0,7-6,2-6,6-3,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Krunic A.,Peterson R.,65.0,226.0,6-1,6-1,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Wickmayer Y.,Cornet A.,116.0,43.0,6-1,7-6,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Kozlova K.,Zhang S.,83.0,30.0,1-6,1-6,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Cabrera L.,Rodina E.,153.0,94.0,1-6,6-7,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Wickmayer Y.,Krunic A.,116.0,65.0,3-6,3-6,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Rodina E.,Zhang S.,94.0,30.0,6-7,3-6,,Completed
Guangzhou Open,2017-09-18,2017-09-23,3,Zhang S.,Krunic A.,30.0,65.0,6-2,3-6,6-2,Completed
Korea Open,2017-09-18,2017-09-24,3,Arruabarrena L.,Alexandrova E.,61.0,75.0,3-6,5-7,,Completed
Korea Open,2017-09-18,2017-09-24,3,Duque-Marino M.,Kumkhum L.,104.0,155.0,6-3,4-6,1-6,Completed
Korea Open,2017-09-18,2017-09-24,3,Sorribes Tormo S.,Watson H.,93.0,78.0,6-3,0-6,6-1,Completed
Korea Open,2017-09-18,2017-09-24,3,Eguchi M.,Cirstea S.,490.0,52.0,1-6,3-6,,Completed
Korea Open,2017-09-18,2017-09-24,3,Hon P.,Muchova K.,308.0,262.0,6-1,4-6,6-4,Completed
Korea Open,2017-09-18,2017-09-24,3,Wongteanchai V.,Begu I.,279.0,55.0,6-2,3-6,3-6,Completed
Korea Open,2017-09-18,2017-09-24,3,Zavatska K.,Haddad Maia B.,251.0,71.0,6-4,3-6,1-6,Completed
Korea Open,2017-09-18,2017-09-24,3,Plipuech P.,Cepede Royg V.,789.0,77.0,3-6,2-6,,Completed
Korea Open,2017-09-18,2017-09-24,3,Han N.L.,Pliskova Kr.,274.0,42.0,6-4,6-4,,Completed
Korea Open,2017-09-18,2017-09-24,3,Allertova D.,Petkovic A.,95.0,105.0,6-2,7-5,,Completed
Korea Open,2017-09-18,2017-09-24,3,Chang K.C.,Hibino N.,120.0,72.0,2-6,4-6,,Completed
Korea Open,2017-09-18,2017-09-24,3,Jang S.J.,Gibbs N.,145.0,121.0,3-6,5-7,,Completed
Korea Open,2017-09-18,2017-09-24,3,Bertens K.,Hogenkamp R.,29.0,119.0,7-5,4-6,3-6,Completed
Korea Open,2017-09-18,2017-09-24,3,Larsson J.,Ostapenko J.,85.0,10.0,6-7,1-6,,Completed
Korea Open,2017-09-18,2017-09-24,3,Rus A.,Mchale C.,143.0,81.0,6-3,6-4,,Completed
Korea Open,2017-09-18,2017-09-24,3,Ahn K.,Maria T.,124.0,54.0,7-5,7-5,,Completed
Korea Open,2017-09-18,2017-09-24,3,Hogenkamp R.,Allertova D.,119.0,95.0,6-4,6-4,,Completed
Korea Open,2017-09-18,2017-09-24,3,Kumkhum L.,Alexandrova E.,155.0,75.0,6-3,6-3,,Completed
Korea Open,2017-09-18,2017-09-24,3,Sorribes Tormo S.,Han N.L.,93.0,274.0,6-1,6-2,,Completed
Korea Open,2017-09-18,2017-09-24,3,Haddad Maia B.,Begu I.,71.0,55.0,6-3,4-6,6-2,Completed
Korea Open,2017-09-18,2017-09-24,3,Ahn K.,Cepede Royg V.,124.0,77.0,6-4,4-6,3-6,Completed
Korea Open,2017-09-18,2017-09-24,3,Rus A.,Hon P.,143.0,308.0,5-7,4-6,,Completed
Korea Open,2017-09-18,2017-09-24,3,Gibbs N.,Cirstea S.,121.0,52.0,3-6,3-6,,Completed
Korea Open,2017-09-18,2017-09-24,3,Ostapenko J.,Hibino N.,10.0,72.0,6-2,6-2,,Completed
Korea Open,2017-09-18,2017-09-24,3,Cirstea S.,Kumkhum L.,52.0,155.0,3-6,1-6,,Completed
Korea Open,2017-09-18,2017-09-24,3,Cepede Royg V.,Ostapenko J.,77.0,10.0,3-6,1-6,,Completed
Korea Open,2017-09-18,2017-09-24,3,Hon P.,Hogenkamp R.,308.0,119.0,3-6,4-6,,Completed
Korea Open,2017-09-18,2017-09-24,3,Haddad Maia B.,Sorribes Tormo S.,71.0,93.0,6-4,6-4,,Completed
Korea Open,2017-09-18,2017-09-24,3,Ostapenko J.,Kumkhum L.,10.0,155.0,3-6,6-1,6-3,Completed
Korea Open,2017-09-18,2017-09-24,3,Hogenkamp R.,Haddad Maia B.,119.0,71.0,1-6,6-7,,Completed
Korea Open,2017-09-18,2017-09-24,3,Ostapenko J.,Haddad Maia B.,10.0,71.0,6-7,6-1,6-4,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Putintseva Y.,Nara K.,48.0,114.0,6-2,4-6,2-6,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Kerber A.,Osaka N.,14.0,44.0,6-3,6-4,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Mladenovic K.,Wang Q.,15.0,57.0,0-6,0-6,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Kasatkina D.,Brengle M.,32.0,86.0,3-6,6-2,6-4,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Bellis C.,Pavlyuchenkova A.,41.0,23.0,6-4,0-6,4-6,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Hsieh S.W.,Puig M.,98.0,70.0,6-2,1-6,1-6,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Garcia C.,Sasnovich A.,20.0,88.0,6-4,6-3,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Gavrilova D.,Linette M.,21.0,74.0,6-2,0-6,6-7,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Cibulkova D.,Suarez Navarro C.,9.0,36.0,6-3,6-3,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Rogers S.,Ozaki R.,59.0,92.0,6-2,7-6,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Cepelova J.,Siniakova K.,108.0,50.0,6-1,3-6,4-6,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Strycova B.,Rybarikova M.,25.0,27.0,7-6,7-6,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Pavlyuchenkova A.,Wang Q.,23.0,57.0,6-4,4-6,6-2,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Linette M.,Pliskova Ka.,74.0,4.0,2-6,1-6,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Puig M.,Muguruza G.,70.0,1.0,4-6,0-6,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Kerber A.,Kasatkina D.,14.0,32.0,7-6,6-3,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Nara K.,Garcia C.,114.0,20.0,1-6,3-6,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Strycova B.,Konta J.,25.0,7.0,7-5,7-6,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Rogers S.,Wozniacki C.,59.0,6.0,6-4,1-6,4-6,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Siniakova K.,Cibulkova D.,50.0,9.0,2-6,2-6,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Pavlyuchenkova A.,Strycova B.,23.0,25.0,5-7,6-3,6-1,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Pliskova Ka.,Kerber A.,4.0,14.0,6-7,5-7,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Garcia C.,Muguruza G.,20.0,1.0,2-6,4-6,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Cibulkova D.,Wozniacki C.,9.0,6.0,6-3,6-7,1-3,Cibulkova D. Retired
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Kerber A.,Pavlyuchenkova A.,14.0,23.0,0-6,7-6,4-6,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Muguruza G.,Wozniacki C.,1.0,6.0,2-6,0-6,,Completed
Toray Pan Pacific Open,2017-09-18,2017-09-24,3,Pavlyuchenkova A.,Wozniacki C.,23.0,6.0,0-6,5-7,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Vondrousova M.,Eguchi M.,63.0,488.0,6-1,6-1,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Ozaki R.,Parmentier P.,91.0,100.0,2-6,4-6,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Sharipova S.,Voegele S.,173.0,196.0,1-6,3-6,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Amanmuradova A.,Kozlova K.,349.0,71.0,1-6,0-6,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Alexandrova E.,Cabrera L.,69.0,136.0,7-6,6-2,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Bondarenko K.,Blinkova A.,133.0,131.0,6-3,6-2,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Zvonareva V.,Begu I.,308.0,54.0,2-6,6-2,6-4,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Allertova D.,Fett J.,90.0,101.0,6-2,3-6,6-3,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Nara K.,Abduraimova N.,109.0,282.0,6-1,6-1,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Maria T.,Diatchenko V.,53.0,201.0,6-3,6-1,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Martincova T.,Cepelova J.,144.0,113.0,6-2,0-6,2-6,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Pliskova Kr.,Hsieh S.W.,41.0,95.0,7-6,6-7,6-4,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Rodina E.,Sabalenka A.,84.0,119.0,2-6,2-6,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Hibino N.,Khromacheva I.,68.0,158.0,6-3,6-2,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Krunic A.,Hogenkamp R.,56.0,99.0,7-6,6-0,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Larsson J.,Babos T.,89.0,52.0,1-6,1-6,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Parmentier P.,Zvonareva V.,100.0,308.0,2-6,0-6,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Kozlova K.,Alexandrova E.,71.0,69.0,6-2,6-3,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Bondarenko K.,Hibino N.,133.0,68.0,6-4,7-5,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Allertova D.,Babos T.,90.0,52.0,3-6,3-6,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Cepelova J.,Krunic A.,113.0,56.0,2-6,6-1,3-6,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Voegele S.,Vondrousova M.,196.0,63.0,7-6,4-6,7-5,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Pliskova Kr.,Nara K.,41.0,109.0,6-7,1-6,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Sabalenka A.,Maria T.,119.0,53.0,6-3,7-5,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Kozlova K.,Sabalenka A.,71.0,119.0,6-7,6-3,1-6,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Babos T.,Voegele S.,52.0,196.0,6-3,6-4,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Krunic A.,Zvonareva V.,56.0,308.0,4-6,3-6,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Bondarenko K.,Nara K.,133.0,109.0,6-2,5-7,6-4,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Sabalenka A.,Babos T.,119.0,52.0,1-6,4-6,,Completed
Tashkent Open,2017-09-25,2017-09-30,3,Zvonareva V.,Bondarenko K.,308.0,133.0,6-7,1-4,,Zvonareva V. Retired
Tashkent Open,2017-09-25,2017-09-30,3,Bondarenko K.,Babos T.,133.0,52.0,6-4,6-4,,Completed
