Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Wimbledon,2021-06-28,2021-07-10,3,Zidansek T.,Pliskova Ka.,47.0,13.0,5-7,4-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Potapova A.,Vekic D.,80.0,49.0,1-6,4-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Martincova T.,Riske A.,87.0,29.0,6-2,4-6,6-1,Completed
Wimbledon,2021-06-28,2021-07-10,3,Sakkari M.,Rus A.,18.0,84.0,6-1,6-1,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Rogers S.,Stosur S.,46.0,166.0,6-1,5-7,6-3,Completed
Wimbledon,2021-06-28,2021-07-10,3,Williams V.,Buzarnescu M.,111.0,160.0,7-5,4-6,6-3,Completed
Wimbledon,2021-06-28,2021-07-10,3,Liu C.,Doi M.,608.0,83.0,2-6,6-3,9-7,Completed
Wimbledon,2021-06-28,2021-07-10,3,Zvonareva V.,Bouzkova M.,96.0,52.0,7-5,6-4,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Kanepi K.,Samsonova L.,78.0,65.0,4-6,2-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Brengle M.,Mchale C.,82.0,97.0,3-6,7-5,10-8,Completed
Wimbledon,2021-06-28,2021-07-10,3,Suarez Navarro C.,Barty A.,138.0,1.0,1-6,7-6,1-6,Completed
Wimbledon,2021-06-28,2021-07-10,3,Kerber A.,Stojanovic N.,28.0,86.0,6-4,6-3,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Gauff C.,Jones F.,23.0,211.0,7-5,6-4,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Bertens K.,Kostyuk M.,21.0,70.0,3-6,4-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Petkovic A.,Paolini J.,130.0,88.0,6-4,6-3,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Martic P.,Gracheva V.,30.0,90.0,6-7,6-4,6-3,Completed
Wimbledon,2021-06-28,2021-07-10,3,Tauson C.,Krejcikova B.,93.0,17.0,3-6,2-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Babos T.,Blinkova A.,116.0,89.0,2-6,2-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Garcia C.,Pegula J.,76.0,26.0,3-6,1-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Williams S.,Sasnovich A.,8.0,100.0,,,,Williams S. Retired
Wimbledon,2021-06-28,2021-07-10,3,Trevisan M.,Vesnina E.,98.0,370.0,5-7,1-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Sharma A.,Pliskova Kr.,127.0,106.0,6-3,4-6,4-6,Completed
Wimbledon,2021-06-28,2021-07-10,3,Bolsova A.,Badosa P.,151.0,161.0,2-6,7-5,2-6,Completed
Wimbledon,2021-06-28,2021-07-10,3,Linette M.,Anisimova A.,44.0,81.0,2-6,6-3,6-1,Completed
Wimbledon,2021-06-28,2021-07-10,3,Pironkova T.,Putintseva Y.,103.0,43.0,3-6,1-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Giorgi C.,Teichmann J.,62.0,55.0,6-2,6-2,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Pavlyuchenkova A.,Bogdan A.,19.0,92.0,6-2,6-2,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Zhang S.,Muchova K.,37.0,22.0,3-6,3-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Cornet A.,Andreescu B.,58.0,7.0,6-2,6-1,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Tomljanovic A.,Minnen G.,75.0,118.0,6-2,7-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Van Uytvanck A.,Svitolina E.,57.0,5.0,3-6,6-2,3-6,Completed
Wimbledon,2021-06-28,2021-07-10,3,Diyas Z.,Sevastova A.,101.0,56.0,4-6,1-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Hibino N.,Pera B.,85.0,74.0,6-1,5-7,6-3,Completed
Wimbledon,2021-06-28,2021-07-10,3,Sorribes Tormo S.,Konjuh A.,50.0,129.0,6-3,3-6,6-3,Completed
Wimbledon,2021-06-28,2021-07-10,3,Murray S.,Cirstea S.,230.0,45.0,3-6,3-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Kontaveit A.,Vondrousova M.,25.0,42.0,6-2,4-6,2-6,Completed
Wimbledon,2021-06-28,2021-07-10,3,Govortsova O.,Vandeweghe C.,136.0,163.0,4-6,2-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Kasatkina D.,Tig P.M.,35.0,63.0,6-0,3-6,6-3,Completed
Wimbledon,2021-06-28,2021-07-10,3,Siniakova K.,Wang Y.,64.0,123.0,6-1,6-0,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Perez E.,Burel C.,235.0,143.0,2-6,2-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Azarenka V.,Kozlova K.,14.0,157.0,6-1,6-3,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Bencic B.,Juvan K.,11.0,102.0,3-6,3-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Raducanu E.,Diatchenko V.,338.0,150.0,7-6,6-0,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Ostapenko J.,Fernandez L.A.,34.0,71.0,6-1,6-2,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Boulter K.,Sabalenka A.,219.0,4.0,6-4,3-6,3-6,Completed
Wimbledon,2021-06-28,2021-07-10,3,Mertens E.,Zhu L.,16.0,99.0,6-2,6-0,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Rybakina E.,Liu C.,20.0,608.0,6-4,6-4,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Zvonareva V.,Swiatek I.,96.0,9.0,1-6,3-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Samsonova L.,Pegula J.,65.0,26.0,6-4,3-6,6-3,Completed
Wimbledon,2021-06-28,2021-07-10,3,Martincova T.,Podoroska N.,87.0,39.0,6-3,7-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Muguruza G.,Pattinama Kerkhove L.,12.0,174.0,6-1,6-4,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Begu I.,Martic P.,79.0,30.0,7-5,6-7,6-3,Completed
Wimbledon,2021-06-28,2021-07-10,3,Osorio M.,Alexandrova E.,94.0,36.0,7-5,6-2,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Brengle M.,Kenin S.,82.0,6.0,6-2,6-4,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Collins D.,Golubic V.,48.0,66.0,2-6,0-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Pliskova Ka.,Vekic D.,13.0,49.0,6-2,6-2,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Williams V.,Jabeur O.,111.0,24.0,5-7,0-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Davis L.,Keys M.,91.0,27.0,1-6,4-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Ahn K.,Stephens S.,117.0,73.0,5-7,3-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Muchova K.,Giorgi C.,22.0,62.0,6-3,5-7,6-3,Completed
Wimbledon,2021-06-28,2021-07-10,3,Petkovic A.,Krejcikova B.,130.0,17.0,5-7,4-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Badosa P.,Putintseva Y.,161.0,43.0,6-4,6-1,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Pliskova Kr.,Pavlyuchenkova A.,106.0,19.0,3-6,3-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Kostyuk M.,Sevastova A.,70.0,56.0,6-1,4-6,3-6,Completed
Wimbledon,2021-06-28,2021-07-10,3,Sakkari M.,Rogers S.,18.0,46.0,5-7,4-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Siniakova K.,Vandeweghe C.,64.0,163.0,4-6,6-2,6-2,Completed
Wimbledon,2021-06-28,2021-07-10,3,Linette M.,Svitolina E.,44.0,5.0,6-3,6-4,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Blinkova A.,Barty A.,89.0,1.0,4-6,3-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Sorribes Tormo S.,Kerber A.,50.0,28.0,5-7,7-5,4-6,Completed
Wimbledon,2021-06-28,2021-07-10,3,Kasatkina D.,Ostapenko J.,35.0,34.0,1-6,6-3,6-8,Completed
Wimbledon,2021-06-28,2021-07-10,3,Vesnina E.,Gauff C.,370.0,23.0,4-6,3-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Cornet A.,Tomljanovic A.,58.0,75.0,4-6,6-0,3-6,Completed
Wimbledon,2021-06-28,2021-07-10,3,Cirstea S.,Azarenka V.,45.0,14.0,7-6,3-6,6-4,Completed
Wimbledon,2021-06-28,2021-07-10,3,Burel C.,Juvan K.,143.0,102.0,3-6,4-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Raducanu E.,Vondrousova M.,338.0,42.0,6-2,6-4,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Sasnovich A.,Hibino N.,100.0,85.0,6-4,7-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Swiatek I.,Begu I.,9.0,79.0,6-1,6-0,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Pliskova Ka.,Martincova T.,13.0,87.0,6-3,6-3,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Osorio M.,Sabalenka A.,94.0,4.0,0-6,3-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Stephens S.,Samsonova L.,73.0,65.0,2-6,6-2,4-6,Completed
Wimbledon,2021-06-28,2021-07-10,3,Rybakina E.,Rogers S.,20.0,46.0,6-1,6-4,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Jabeur O.,Muguruza G.,24.0,12.0,5-7,6-3,6-2,Completed
Wimbledon,2021-06-28,2021-07-10,3,Golubic V.,Brengle M.,66.0,82.0,6-2,6-1,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Keys M.,Mertens E.,27.0,16.0,7-5,6-3,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Kerber A.,Sasnovich A.,28.0,100.0,2-6,6-0,6-1,Completed
Wimbledon,2021-06-28,2021-07-10,3,Pavlyuchenkova A.,Muchova K.,19.0,22.0,5-7,3-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Ostapenko J.,Tomljanovic A.,34.0,75.0,6-4,4-6,2-6,Completed
Wimbledon,2021-06-28,2021-07-10,3,Badosa P.,Linette M.,161.0,44.0,5-7,6-2,6-4,Completed
Wimbledon,2021-06-28,2021-07-10,3,Cirstea S.,Raducanu E.,45.0,338.0,3-6,5-7,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Juvan K.,Gauff C.,102.0,23.0,3-6,3-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Sevastova A.,Krejcikova B.,56.0,17.0,6-7,6-3,5-7,Completed
Wimbledon,2021-06-28,2021-07-10,3,Siniakova K.,Barty A.,64.0,1.0,3-6,5-7,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Jabeur O.,Swiatek I.,24.0,9.0,5-7,6-1,6-1,Completed
Wimbledon,2021-06-28,2021-07-10,3,Sabalenka A.,Rybakina E.,4.0,20.0,6-3,4-6,6-3,Completed
Wimbledon,2021-06-28,2021-07-10,3,Barty A.,Krejcikova B.,1.0,17.0,7-5,6-3,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Pliskova Ka.,Samsonova L.,13.0,65.0,6-2,6-3,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Badosa P.,Muchova K.,161.0,22.0,6-7,4-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Keys M.,Golubic V.,27.0,66.0,6-7,3-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Kerber A.,Gauff C.,28.0,23.0,6-4,6-4,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Raducanu E.,Tomljanovic A.,338.0,75.0,4-6,0-3,,Raducanu E. Retired
Wimbledon,2021-06-28,2021-07-10,3,Pliskova Ka.,Golubic V.,13.0,66.0,6-2,6-2,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Sabalenka A.,Jabeur O.,4.0,24.0,6-4,6-3,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Kerber A.,Muchova K.,28.0,22.0,6-2,6-3,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Barty A.,Tomljanovic A.,1.0,75.0,6-1,6-3,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Barty A.,Kerber A.,1.0,28.0,6-3,7-6,,Completed
Wimbledon,2021-06-28,2021-07-10,3,Sabalenka A.,Pliskova Ka.,4.0,13.0,7-5,4-6,4-6,Completed
Wimbledon,2021-06-28,2021-07-10,3,Barty A.,Pliskova Ka.,1.0,13.0,6-3,6-7,6-3,Completed
European Open,2021-07-06,2021-07-11,3,Pera B.,Kawa K.,74.0,132.0,6-1,6-2,,Completed
European Open,2021-07-06,2021-07-11,3,Paolini J.,Konjuh A.,88.0,129.0,5-7,5-7,,Completed
European Open,2021-07-06,2021-07-11,3,Bonaventure Y.,Sharma A.,128.0,127.0,1-6,6-2,6-4,Completed
European Open,2021-07-06,2021-07-11,3,Ruse E.G.,Teichmann J.,198.0,55.0,7-5,7-6,,Completed
European Open,2021-07-06,2021-07-11,3,Kucova K.,Barthel M.,161.0,190.0,6-3,7-6,,Completed
European Open,2021-07-06,2021-07-11,3,Melnikova M.,Frech M.,183.0,145.0,4-6,4-6,,Completed
European Open,2021-07-06,2021-07-11,3,Korpatsch T.,Minella M.,141.0,247.0,7-5,6-3,,Completed
European Open,2021-07-06,2021-07-11,3,Bara I.,Pliskova Kr.,112.0,106.0,2-6,6-7,,Completed
European Open,2021-07-06,2021-07-11,3,Tomova V.,Zaja A.,104.0,372.0,6-0,3-6,5-7,Completed
European Open,2021-07-06,2021-07-11,3,Niemeier J.,Garcia C.,167.0,76.0,6-4,6-2,,Completed
European Open,2021-07-06,2021-07-11,3,Petkovic A.,Friedsam A.L.,130.0,115.0,6-4,7-5,,Completed
European Open,2021-07-06,2021-07-11,3,Errani S.,Ferro F.,105.0,51.0,7-5,6-3,,Completed
European Open,2021-07-06,2021-07-11,3,Zidansek T.,Pliskova Kr.,47.0,106.0,6-3,3-6,6-3,Completed
European Open,2021-07-06,2021-07-11,3,Bonaventure Y.,Pera B.,128.0,74.0,3-6,6-3,6-4,Completed
European Open,2021-07-06,2021-07-11,3,Kucova K.,Collins D.,161.0,48.0,6-1,2-6,3-6,Completed
European Open,2021-07-06,2021-07-11,3,Korpatsch T.,Niemeier J.,141.0,167.0,2-6,7-6,3-6,Completed
European Open,2021-07-06,2021-07-11,3,Errani S.,Konjuh A.,105.0,129.0,7-6,6-3,,Completed
European Open,2021-07-06,2021-07-11,3,Zaja A.,Ruse E.G.,372.0,198.0,2-6,2-6,,Completed
European Open,2021-07-06,2021-07-11,3,Petkovic A.,Putintseva Y.,130.0,43.0,6-2,1-6,6-4,Completed
European Open,2021-07-06,2021-07-11,3,Yastremska D.,Frech M.,38.0,145.0,7-6,6-1,,Completed
European Open,2021-07-06,2021-07-11,3,Collins D.,Ruse E.G.,48.0,198.0,4-6,6-1,5-7,Completed
European Open,2021-07-06,2021-07-11,3,Errani S.,Yastremska D.,105.0,38.0,6-7,4-6,,Completed
European Open,2021-07-06,2021-07-11,3,Niemeier J.,Zidansek T.,167.0,47.0,6-2,6-4,,Completed
European Open,2021-07-06,2021-07-11,3,Petkovic A.,Bonaventure Y.,130.0,128.0,6-2,7-5,,Completed
European Open,2021-07-06,2021-07-11,3,Yastremska D.,Ruse E.G.,38.0,198.0,6-2,1-6,4-6,Completed
European Open,2021-07-06,2021-07-11,3,Niemeier J.,Petkovic A.,167.0,130.0,6-7,6-4,5-7,Completed
European Open,2021-07-06,2021-07-11,3,Petkovic A.,Ruse E.G.,130.0,198.0,6-7,4-6,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Tomova V.,Ormaechea P.,109.0,255.0,2-6,3-6,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Schmiedlova A.,Begu I.,126.0,71.0,6-3,6-4,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Kozlova K.,Haas B.,154.0,158.0,7-6,6-3,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Errani S.,Bara I.,105.0,119.0,6-4,5-7,2-6,Completed
Budapest Open,2021-07-12,2021-07-18,3,Mrdeza T.,Konjuh A.,220.0,120.0,6-4,3-6,2-6,Completed
Budapest Open,2021-07-12,2021-07-18,3,Gorgodze E.,Putintseva Y.,215.0,42.0,2-6,4-6,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Cristian J.,Jorovic I.,153.0,334.0,7-5,6-7,6-7,Completed
Budapest Open,2021-07-12,2021-07-18,3,Lepchenko V.,Bogdan A.,155.0,98.0,4-6,5-7,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Cocciaretto E.,Jani R.L.,112.0,186.0,4-6,5-7,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Di Giuseppe M.,Collins D.,212.0,49.0,2-6,1-6,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Kalinskaya A.,Kalinina A.,110.0,95.0,4-6,6-7,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Udvardy P.,Sherif M.,204.0,114.0,6-3,6-1,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Babos T.,Sasnovich A.,121.0,86.0,0-6,0-2,,Babos T. Retired
Budapest Open,2021-07-12,2021-07-18,3,Danilovic O.,Korpatsch T.,164.0,137.0,6-2,6-2,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Bolsova A.,Galfi D.,151.0,176.0,6-7,3-6,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Grabher J.,Pera B.,201.0,74.0,7-5,1-6,2-6,Completed
Budapest Open,2021-07-12,2021-07-18,3,Jorovic I.,Ormaechea P.,334.0,255.0,1-6,6-7,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Danilovic O.,Bara I.,164.0,119.0,6-4,6-3,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Kozlova K.,Bogdan A.,154.0,98.0,4-6,6-4,6-2,Completed
Budapest Open,2021-07-12,2021-07-18,3,Konjuh A.,Putintseva Y.,120.0,42.0,4-6,3-6,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Collins D.,Jani R.L.,49.0,186.0,7-5,6-0,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Kalinina A.,Pera B.,95.0,74.0,7-5,6-3,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Schmiedlova A.,Galfi D.,126.0,176.0,2-6,5-7,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Udvardy P.,Sasnovich A.,204.0,86.0,7-6,6-2,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Putintseva Y.,Kozlova K.,42.0,154.0,6-7,6-0,7-5,Completed
Budapest Open,2021-07-12,2021-07-18,3,Danilovic O.,Galfi D.,164.0,176.0,4-6,2-6,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Kalinina A.,Udvardy P.,95.0,204.0,6-4,6-4,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Ormaechea P.,Collins D.,255.0,49.0,1-6,4-6,,Completed
Budapest Open,2021-07-12,2021-07-18,3,Galfi D.,Putintseva Y.,176.0,42.0,2-6,6-3,2-6,Completed
Budapest Open,2021-07-12,2021-07-18,3,Collins D.,Kalinina A.,49.0,95.0,6-7,1-4,,Collins D. Retired
Budapest Open,2021-07-12,2021-07-18,3,Kalinina A.,Putintseva Y.,95.0,42.0,4-6,0-6,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Diyas Z.,Waltert S.,102.0,235.0,6-4,6-4,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Zidansek T.,Melnikova M.,50.0,182.0,2-6,6-3,6-2,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Zavatska K.,Vikhlyantseva N.,144.0,175.0,6-4,4-6,0-6,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Bandecchi S.,Burel C.,219.0,125.0,0-6,2-6,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Sugnaux T.,Bronzetti L.,608.0,241.0,1-6,0-6,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Tan H.,Ferro F.,134.0,52.0,5-7,2-6,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Govortsova O.,Blinkova A.,124.0,82.0,6-2,4-6,2-6,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Giorgi C.,Eikeri U.,61.0,298.0,6-2,6-0,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Parks A.,Friedsam A.L.,257.0,115.0,6-3,3-6,6-4,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Grammatikopoulou V.,Paolini J.,273.0,87.0,3-6,6-4,5-7,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Gracheva V.,Minella M.,89.0,242.0,3-6,2-6,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Voegele S.,Di Lorenzo F.,130.0,161.0,3-6,6-2,6-2,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Sharma A.,Pliskova Kr.,128.0,99.0,2-6,7-6,6-1,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Rakhimova K.,Rus A.,132.0,85.0,7-6,5-7,7-5,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Garcia C.,Dulgheru A.,76.0,372.0,6-2,6-2,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Teichmann J.,Zanevska M.,56.0,193.0,3-6,6-2,2-6,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Bronzetti L.,Blinkova A.,241.0,82.0,6-1,6-2,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Vikhlyantseva N.,Paolini J.,175.0,87.0,6-1,6-3,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Zidansek T.,Minella M.,50.0,242.0,6-2,7-5,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Ferro F.,Parks A.,52.0,257.0,6-4,1-6,6-0,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Diyas Z.,Giorgi C.,102.0,61.0,6-4,6-4,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Garcia C.,Sharma A.,76.0,128.0,7-6,3-6,6-3,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Burel C.,Rakhimova K.,125.0,132.0,1-6,6-3,6-3,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Voegele S.,Zanevska M.,130.0,193.0,5-7,3-6,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Zidansek T.,Bronzetti L.,50.0,241.0,6-4,4-6,6-3,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Diyas Z.,Garcia C.,102.0,76.0,5-7,2-6,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Burel C.,Ferro F.,125.0,52.0,7-5,6-2,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Zanevska M.,Vikhlyantseva N.,193.0,175.0,7-5,6-4,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Garcia C.,Burel C.,76.0,125.0,7-5,2-6,2-6,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Zidansek T.,Zanevska M.,50.0,193.0,7-5,6-3,,Completed
Ladies Open Lausanne,2021-07-12,2021-07-18,3,Zidansek T.,Burel C.,50.0,125.0,4-6,7-6,6-1,Completed
Prague Open,2021-07-12,2021-07-18,3,Min G.,Stosur S.,181.0,165.0,6-3,2-6,6-3,Completed
Prague Open,2021-07-12,2021-07-18,3,Gatto-Monticone G.,Minnen G.,184.0,122.0,0-6,6-4,1-6,Completed
Prague Open,2021-07-12,2021-07-18,3,Muhammad A.,Cabrera L.,189.0,146.0,3-6,6-2,6-2,Completed
Prague Open,2021-07-12,2021-07-18,3,Diatchenko V.,Stojanovic N.,145.0,90.0,7-6,1-6,3-6,Completed
Prague Open,2021-07-12,2021-07-18,3,Kvitova P.,Sramkova R.,12.0,226.0,6-7,6-3,4-6,Completed
Prague Open,2021-07-12,2021-07-18,3,Smitkova T.,Inglis M.,478.0,138.0,6-2,6-2,,Completed
Prague Open,2021-07-12,2021-07-18,3,Kuzmova V.,Barthel M.,156.0,207.0,2-6,6-4,6-3,Completed
Prague Open,2021-07-12,2021-07-18,3,Gasanova A.,Havlickova L.,171.0,825.0,6-2,4-6,6-4,Completed
Prague Open,2021-07-12,2021-07-18,3,Bains N.,Bonaventure Y.,282.0,127.0,3-6,2-6,,Completed
Prague Open,2021-07-12,2021-07-18,3,Wang Xin.,Kung L.,147.0,157.0,6-2,6-2,,Completed
Prague Open,2021-07-12,2021-07-18,3,Martincova T.,Murray S.,78.0,243.0,6-1,6-4,,Completed
Prague Open,2021-07-12,2021-07-18,3,Sanders S.,Bouzkova M.,141.0,57.0,3-6,6-4,6-2,Completed
Prague Open,2021-07-12,2021-07-18,3,Perrin C.,Liang E.S.,261.0,284.0,3-6,4-6,,Completed
Prague Open,2021-07-12,2021-07-18,3,Parrizas Diaz N.,Radwanska U.,117.0,218.0,2-6,6-3,6-1,Completed
Prague Open,2021-07-12,2021-07-18,3,Burrage J.,Siniakova K.,266.0,63.0,0-6,4-6,,Completed
Prague Open,2021-07-12,2021-07-18,3,Shinikova I.,Krejcikova B.,217.0,13.0,2-6,3-6,,Completed
Prague Open,2021-07-12,2021-07-18,3,Stojanovic N.,Min G.,90.0,181.0,6-3,1-6,4-6,Completed
Prague Open,2021-07-12,2021-07-18,3,Muhammad A.,Martincova T.,189.0,78.0,3-6,4-6,,Completed
Prague Open,2021-07-12,2021-07-18,3,Sramkova R.,Kuzmova V.,226.0,156.0,4-6,5-7,,Completed
Prague Open,2021-07-12,2021-07-18,3,Minnen G.,Gasanova A.,122.0,171.0,6-3,7-6,,Completed
Prague Open,2021-07-12,2021-07-18,3,Smitkova T.,Siniakova K.,478.0,63.0,6-2,6-7,3-6,Completed
Prague Open,2021-07-12,2021-07-18,3,Parrizas Diaz N.,Sanders S.,117.0,141.0,6-4,3-6,1-6,Completed
Prague Open,2021-07-12,2021-07-18,3,Wang Xin.,Liang E.S.,147.0,284.0,3-6,7-5,6-1,Completed
Prague Open,2021-07-12,2021-07-18,3,Bonaventure Y.,Krejcikova B.,127.0,13.0,6-7,4-6,,Completed
Prague Open,2021-07-12,2021-07-18,3,Martincova T.,Kuzmova V.,78.0,156.0,6-2,6-2,,Completed
Prague Open,2021-07-12,2021-07-18,3,Minnen G.,Sanders S.,122.0,141.0,6-2,6-1,,Completed
Prague Open,2021-07-12,2021-07-18,3,Wang Xin.,Min G.,147.0,181.0,6-3,6-3,,Completed
Prague Open,2021-07-12,2021-07-18,3,Siniakova K.,Krejcikova B.,63.0,13.0,3-6,0-6,,Completed
Prague Open,2021-07-12,2021-07-18,3,Minnen G.,Martincova T.,122.0,78.0,3-6,4-6,,Completed
Prague Open,2021-07-12,2021-07-18,3,Krejcikova B.,Wang Xin.,13.0,147.0,6-1,6-2,,Completed
Prague Open,2021-07-12,2021-07-18,3,Krejcikova B.,Martincova T.,13.0,78.0,6-2,6-0,,Completed
Poland Open,2021-07-19,2021-07-25,3,Volynets K.,Kozlova K.,183.0,154.0,6-7,2-6,,Completed
