Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Copa Claro Colsanitas,2016-04-11,2016-04-17,3,Falconi I.,Soler-Espinosa S.,92.0,170.0,6-2,2-6,6-4,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Hibino N.,Yastremska D.,65.0,509.0,2-6,6-4,6-3,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Kovinic D.,Nara K.,60.0,84.0,6-3,6-3,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Hsieh S.W.,Knapp K.,81.0,72.0,6-7,7-5,6-1,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Pironkova T.,Sasnovich A.,97.0,99.0,6-2,6-2,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Schmiedlova A.,Sakkari M.,34.0,127.0,2-6,3-6,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Larsson J.,Zanevska M.,69.0,161.0,6-2,2-6,7-6,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Melnikova M.,Buyukakcay C.,218.0,118.0,3-6,3-6,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Krunic A.,Sevastova A.,120.0,96.0,0-6,0-6,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Glushko J.,Kucova K.,144.0,137.0,3-6,2-6,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Bondarenko K.,Govortsova O.,66.0,98.0,5-7,6-3,6-4,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Jani R.L.,Aksu A.,266.0,388.0,6-3,6-4,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Cirstea S.,Tsurenko L.,138.0,43.0,6-3,6-4,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Voegele S.,Soylu I.,116.0,176.0,6-2,7-5,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Dulgheru A.,Kozlova K.,95.0,129.0,7-6,6-7,1-6,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Wickmayer Y.,Mitu A.,42.0,113.0,5-7,4-6,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Flipkens K.,Vekic D.,58.0,93.0,7-6,6-4,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Sakkari M.,Hsieh S.W.,127.0,81.0,6-3,6-4,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Kovinic D.,Pironkova T.,60.0,97.0,7-5,7-6,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Jani R.L.,Hibino N.,266.0,65.0,6-2,2-6,3-6,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Larsson J.,Sevastova A.,69.0,96.0,4-6,3-6,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Voegele S.,Mitu A.,116.0,113.0,6-4,6-1,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Buyukakcay C.,Cirstea S.,118.0,138.0,6-4,6-2,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Flipkens K.,Kozlova K.,58.0,129.0,3-6,4-6,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Bondarenko K.,Kucova K.,66.0,137.0,3-6,6-1,5-7,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Sakkari M.,Kovinic D.,127.0,60.0,6-1,1-6,2-6,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Hibino N.,Buyukakcay C.,65.0,118.0,1-6,2-6,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Voegele S.,Kucova K.,116.0,137.0,7-5,6-2,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Sevastova A.,Kozlova K.,96.0,129.0,2-6,3-6,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Buyukakcay C.,Voegele S.,118.0,116.0,6-0,7-5,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Kovinic D.,Kozlova K.,60.0,129.0,7-5,6-4,,Completed
TEB BNP Paribas Istanbul Cup,2016-04-18,2016-04-24,3,Kovinic D.,Buyukakcay C.,60.0,118.0,6-3,2-6,3-6,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Friedsam A.L.,Konta J.,52.0,22.0,6-3,6-3,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Babos T.,Lisicki S.,40.0,50.0,7-6,6-3,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Kvitova P.,Chirico L.,7.0,121.0,6-0,6-0,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Giorgi C.,Beck A.,49.0,41.0,4-6,2-6,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Siegemund L.,Pavlyuchenkova A.,71.0,27.0,6-0,7-5,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Ivanovic A.,Witthoeft C.,19.0,82.0,7-6,6-0,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Suarez Navarro C.,Dodin O.,11.0,154.0,6-3,6-0,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Makarova E.,Vinci R.,29.0,8.0,6-7,6-4,4-6,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Safarova L.,Pliskova Ka.,15.0,18.0,6-7,6-4,5-7,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Cornet A.,Goerges J.,48.0,57.0,4-6,0-6,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Mladenovic K.,Petkovic A.,28.0,30.0,2-6,4-6,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Niculescu M.,Garcia C.,31.0,45.0,6-2,6-2,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Beck A.,Kerber A.,41.0,3.0,6-4,3-6,1-6,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Babos T.,Muguruza G.,40.0,4.0,2-6,2-6,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Kvitova P.,Niculescu M.,7.0,31.0,2-6,7-6,6-2,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Suarez Navarro C.,Friedsam A.L.,11.0,52.0,6-2,6-2,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Halep S.,Siegemund L.,6.0,71.0,1-6,2-6,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Vinci R.,Goerges J.,8.0,57.0,6-3,6-4,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Petkovic A.,Radwanska A.,30.0,2.0,6-1,1-6,2-6,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Pliskova Ka.,Ivanovic A.,18.0,19.0,6-4,6-2,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Suarez Navarro C.,Kerber A.,11.0,3.0,2-6,4-6,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Kvitova P.,Muguruza G.,7.0,4.0,6-1,3-6,6-0,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Vinci R.,Siegemund L.,8.0,71.0,1-6,4-6,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Pliskova Ka.,Radwanska A.,18.0,2.0,2-6,6-7,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Kvitova P.,Kerber A.,7.0,3.0,4-6,6-4,2-6,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Radwanska A.,Siegemund L.,2.0,71.0,4-6,2-6,,Completed
Porsche Tennis Grand Prix,2016-04-18,2016-04-24,3,Siegemund L.,Kerber A.,71.0,3.0,4-6,0-6,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Pliskova Kr.,Hsieh S.W.,96.0,78.0,6-4,3-6,1-6,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Konjuh A.,Ostapenko J.,77.0,37.0,5-7,6-2,6-1,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Gasparyan M.,Cepelova J.,48.0,128.0,6-7,5-7,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Cornet A.,Siniakova K.,49.0,113.0,6-7,3-6,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Brengle M.,Broady N.,71.0,80.0,6-2,6-0,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Hradecka L.,Hlavackova A.,115.0,181.0,6-4,6-1,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Wickmayer Y.,Giorgi C.,43.0,50.0,6-4,1-6,2-6,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Pliskova Ka.,Voegele S.,18.0,105.0,6-1,6-3,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Krejcikova B.,Cibulkova D.,192.0,38.0,6-2,6-2,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,King V.,Razzano V.,170.0,214.0,1-6,6-4,3-6,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Duque-Marino M.,Safarova L.,100.0,16.0,6-3,3-6,3-6,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Dodin O.,Vondrousova M.,148.0,339.0,3-6,2-6,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Smitkova T.,Puig M.,161.0,63.0,2-6,1-6,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Strycova B.,Govortsova O.,33.0,101.0,6-3,7-5,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Cirstea S.,Stosur S.,131.0,25.0,6-3,4-6,2-6,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Sasnovich A.,Kuznetsova S.,99.0,13.0,0-6,7-5,1-6,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Hradecka L.,Safarova L.,115.0,16.0,4-6,0-2,,Hradecka L. Retired
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Konjuh A.,Hsieh S.W.,77.0,78.0,4-6,6-2,1-6,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Siniakova K.,Pliskova Ka.,113.0,18.0,2-6,4-6,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Giorgi C.,Razzano V.,50.0,214.0,6-1,7-5,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Krejcikova B.,Puig M.,192.0,63.0,4-6,4-6,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Strycova B.,Cepelova J.,33.0,128.0,7-6,6-1,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Brengle M.,Kuznetsova S.,71.0,13.0,7-5,4-6,3-6,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Stosur S.,Vondrousova M.,25.0,339.0,6-3,6-4,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Pliskova Ka.,Giorgi C.,18.0,50.0,6-2,6-1,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Hsieh S.W.,Safarova L.,78.0,16.0,6-7,5-7,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Stosur S.,Strycova B.,25.0,33.0,6-3,6-7,7-6,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Puig M.,Kuznetsova S.,63.0,13.0,6-4,5-7,4-6,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Safarova L.,Pliskova Ka.,16.0,18.0,6-4,7-6,,Completed
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Stosur S.,Kuznetsova S.,25.0,13.0,,,,Kuznetsova S. Retired
J&T Banka Prague Open,2016-04-25,2016-04-30,3,Stosur S.,Safarova L.,25.0,16.0,6-3,1-6,4-6,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Bertens K.,Schmiedlova A.,97.0,34.0,6-0,6-1,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Larsson J.,Vekic D.,69.0,95.0,6-2,6-2,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Dulgheru A.,Makarova E.,98.0,30.0,4-6,2-6,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Beck A.,Pereira T.,41.0,84.0,3-6,1-6,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Hercog P.,Babos T.,91.0,40.0,3-6,7-6,1-6,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Flipkens K.,Parmentier P.,58.0,102.0,5-7,5-7,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Erakovic M.,Mitu A.,186.0,110.0,6-2,6-3,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Maria T.,Rodionova An.,107.0,391.0,6-1,6-4,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Riske A.,Putintseva Y.,90.0,55.0,3-6,6-7,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Benhadi G.,Robson L.,,426.0,1-6,1-6,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Sorribes Tormo S.,Jabeur O.,208.0,215.0,6-0,6-2,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Sevastova A.,Krunic A.,86.0,123.0,3-6,2-6,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Kozlova K.,Kanepi K.,117.0,179.0,7-5,6-1,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Hogenkamp R.,Begu I.,139.0,35.0,6-3,6-4,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Tsurenko L.,Soler-Espinosa S.,44.0,127.0,6-4,6-0,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Blinkova A.,Bacsinszky T.,465.0,15.0,4-6,2-6,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Larsson J.,Pereira T.,69.0,84.0,6-4,6-4,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Maria T.,Putintseva Y.,107.0,55.0,0-6,2-6,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Makarova E.,Krunic A.,30.0,123.0,2-6,2-6,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Sorribes Tormo S.,Bertens K.,208.0,97.0,4-6,3-6,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Parmentier P.,Hogenkamp R.,102.0,139.0,4-6,7-5,6-2,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Bacsinszky T.,Kozlova K.,15.0,117.0,6-3,2-6,6-3,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Erakovic M.,Tsurenko L.,186.0,44.0,6-4,,,Tsurenko L. Retired
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Robson L.,Babos T.,426.0,40.0,1-6,2-6,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Bertens K.,Putintseva Y.,97.0,55.0,6-3,6-7,6-3,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Krunic A.,Erakovic M.,123.0,186.0,4-6,4-6,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Larsson J.,Bacsinszky T.,69.0,15.0,4-6,1-6,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Parmentier P.,Babos T.,102.0,40.0,3-6,3-6,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Bertens K.,Erakovic M.,97.0,186.0,6-2,6-7,5-7,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Babos T.,Bacsinszky T.,40.0,15.0,4-6,5-7,,Completed
Grand Prix SAR Lalla Meryem,2016-04-25,2016-04-30,3,Erakovic M.,Bacsinszky T.,186.0,15.0,2-6,1-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Makarova E.,Beck A.,30.0,40.0,6-3,6-4,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Wickmayer Y.,Svitolina E.,54.0,19.0,6-4,3-6,4-6,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Giorgi C.,Errani S.,45.0,18.0,7-5,7-5,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Mchale C.,Friedsam A.L.,59.0,51.0,6-0,6-4,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Badosa Gibert P.,Cornet A.,239.0,48.0,6-2,2-6,2-2,Badosa Gibert P. Retired
Mutua Madrid Open,2016-04-30,2016-05-07,3,Stephens S.,Pereira T.,21.0,89.0,3-6,6-3,6-2,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Watson H.,Gavrilova D.,56.0,39.0,5-7,4-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Vinci R.,Kovinic D.,8.0,52.0,4-6,2-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Dominguez Lino L.,Pliskova Ka.,111.0,20.0,2-6,1-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Pavlyuchenkova A.,Tsurenko L.,26.0,41.0,6-2,6-1,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Keys M.,Riske A.,25.0,91.0,1-6,6-3,6-4,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Suarez Navarro C.,Babos T.,11.0,42.0,3-6,6-2,6-3,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Tig P.M.,Kasatkina D.,134.0,32.0,6-3,4-6,6-2,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Strycova B.,Kerber A.,33.0,3.0,6-4,6-2,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Ostapenko J.,Vesnina E.,37.0,55.0,5-7,0-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Muguruza G.,Schmiedlova A.,4.0,35.0,6-2,7-5,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Lisicki S.,Puig M.,50.0,60.0,6-1,6-3,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Niculescu M.,Chirico L.,31.0,130.0,5-7,1-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Arruabarrena L.,Kvitova P.,77.0,6.0,3-6,2-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Jankovic J.,Cirstea S.,24.0,127.0,4-6,3-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Safarova L.,Vandeweghe C.,13.0,36.0,7-6,6-1,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Siniakova K.,Ivanovic A.,121.0,17.0,3-6,6-3,4-6,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Garcia C.,Konta J.,49.0,22.0,6-4,2-1,,Konta J. Retired
Mutua Madrid Open,2016-04-30,2016-05-07,3,Azarenka V.,Robson L.,5.0,339.0,6-4,6-2,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Kuznetsova S.,Siegemund L.,12.0,44.0,0-6,6-3,3-6,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Lucic-Baroni M.,Mladenovic K.,74.0,28.0,6-2,6-3,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Stosur S.,Sorribes Tormo S.,23.0,195.0,6-1,6-3,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Bacsinszky T.,Petkovic A.,15.0,29.0,6-4,2-6,6-3,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Halep S.,Doi M.,7.0,43.0,6-0,6-3,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Bouchard E.,Begu I.,46.0,34.0,4-6,6-3,4-6,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Gasparyan M.,Knapp K.,47.0,75.0,6-4,3-6,2-6,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Radwanska A.,Cibulkova D.,2.0,38.0,4-6,7-6,3-6,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Mchale C.,Pliskova Ka.,59.0,20.0,7-6,6-4,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Stephens S.,Tig P.M.,21.0,134.0,2-6,3-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Gavrilova D.,Svitolina E.,39.0,19.0,6-2,7-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Vesnina E.,Kvitova P.,55.0,6.0,3-6,3-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Azarenka V.,Cornet A.,5.0,48.0,6-3,6-2,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Keys M.,Strycova B.,25.0,33.0,6-3,6-3,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Ivanovic A.,Chirico L.,17.0,130.0,7-5,1-6,3-6,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Begu I.,Muguruza G.,34.0,4.0,5-7,7-6,6-3,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Stosur S.,Safarova L.,23.0,13.0,,,,Safarova L. Retired
Mutua Madrid Open,2016-04-30,2016-05-07,3,Halep S.,Knapp K.,7.0,75.0,6-1,6-1,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Bacsinszky T.,Makarova E.,15.0,30.0,6-4,5-7,6-4,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Giorgi C.,Pavlyuchenkova A.,45.0,26.0,,,,Giorgi C. Retired
Mutua Madrid Open,2016-04-30,2016-05-07,3,Lisicki S.,Suarez Navarro C.,50.0,11.0,3-6,2-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Cibulkova D.,Garcia C.,38.0,49.0,0-6,6-3,6-4,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Siegemund L.,Lucic-Baroni M.,44.0,74.0,6-2,3-6,6-3,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Kovinic D.,Cirstea S.,52.0,127.0,3-6,5-7,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Kvitova P.,Gavrilova D.,6.0,39.0,3-6,4-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Mchale C.,Begu I.,59.0,34.0,7-6,4-6,4-6,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Bacsinszky T.,Halep S.,15.0,7.0,2-6,3-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Azarenka V.,Chirico L.,5.0,130.0,,,,Azarenka V. Retired
Mutua Madrid Open,2016-04-30,2016-05-07,3,Siegemund L.,Cirstea S.,44.0,127.0,4-6,6-7,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Cibulkova D.,Pavlyuchenkova A.,38.0,26.0,2-6,6-3,7-5,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Stosur S.,Suarez Navarro C.,23.0,11.0,4-6,6-2,6-3,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Keys M.,Tig P.M.,25.0,134.0,3-6,4-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Gavrilova D.,Chirico L.,39.0,130.0,6-7,2-6,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Halep S.,Begu I.,7.0,34.0,6-3,0-6,6-1,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Cibulkova D.,Cirstea S.,38.0,127.0,4-6,6-3,6-3,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Stosur S.,Tig P.M.,23.0,134.0,6-3,6-4,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Cibulkova D.,Chirico L.,38.0,130.0,6-1,6-1,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Halep S.,Stosur S.,7.0,23.0,6-2,6-0,,Completed
Mutua Madrid Open,2016-04-30,2016-05-07,3,Cibulkova D.,Halep S.,38.0,7.0,2-6,4-6,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Kovinic D.,Makarova E.,58.0,29.0,2-6,2-6,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Schmiedlova A.,Friedsam A.L.,37.0,50.0,4-6,5-7,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Beck A.,Pereira T.,41.0,90.0,4-6,6-7,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Vandeweghe C.,Williams V.,40.0,14.0,4-6,3-6,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Cornet A.,Doi M.,49.0,45.0,6-7,1-6,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Kasatkina D.,Pliskova Ka.,33.0,20.0,6-4,6-4,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Strycova B.,Knapp K.,36.0,72.0,6-2,6-2,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Errani S.,Watson H.,18.0,55.0,4-6,6-3,0-6,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Schiavone F.,Safarova L.,91.0,15.0,3-6,2-6,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Begu I.,Gasparyan M.,35.0,52.0,6-3,6-0,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Svitolina E.,Puig M.,17.0,57.0,1-6,6-4,1-6,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Keys M.,Petkovic A.,24.0,30.0,6-4,6-1,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Pavlyuchenkova A.,Ivanovic A.,27.0,16.0,4-6,4-6,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Babos T.,Bertens K.,48.0,86.0,6-1,6-4,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Kuznetsova S.,Garcia C.,19.0,53.0,7-5,6-4,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Mladenovic K.,Ostapenko J.,28.0,39.0,3-6,1-6,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Niculescu M.,Duque-Marino M.,34.0,109.0,4-6,1-6,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Jankovic J.,Bouchard E.,25.0,46.0,4-6,6-2,3-6,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Konta J.,Larsson J.,23.0,60.0,6-1,6-2,,Completed
Internazionali BNL d'Italia,2016-05-09,2016-05-15,3,Riske A.,Stosur S.,88.0,22.0,6-4,6-7,1-6,Completed
